Customer_ID,Country,Purchase_Frequency,Average_Order_Value,Last_Purchase_Days_Ago,Membership_Level,Total_Spend
126633,USA,54,427.31,346,Bronze,23074.74
126634,UK,69,62.24,287,Bronze,4294.56
126635,UAE,7,1496.73,169,Bronze,10477.11
126636,UAE,12,49.74,133,Bronze,596.88
126637,India,2,1282.38,348,Platinum,2564.76
126638,UAE,21,869.15,346,Bronze,18252.15
126639,USA,96,1276.25,290,Bronze,122520.0
126640,UAE,69,1524.98,168,Bronze,105223.62
126641,Japan,91,1302.32,256,Bronze,118511.12
126642,Germany,95,942.12,67,Bronze,89501.4
126643,Japan,76,1816.84,223,Bronze,138079.84
126644,Japan,36,27.11,111,Bronze,975.96
126645,USA,21,114.49,350,Gold,2404.29
126646,USA,53,983.3,4,Bronze,52114.9
126647,India,19,509.54,48,Gold,9681.26
126648,UAE,3,872.2,169,Bronze,2616.6
126649,India,60,588.62,322,Bronze,35317.2
126650,USA,81,477.87,177,Silver,38707.47
126651,UAE,94,1847.6,12,Gold,173674.4
126652,USA,73,448.96,188,Silver,32774.08
126653,USA,34,201.11,277,Bronze,6837.74
126654,Germany,29,466.94,303,Silver,13541.26
126655,Japan,74,865.9,18,Silver,64076.6
126656,India,57,462.16,334,Gold,26343.12
126657,India,73,213.49,46,Silver,15584.77
126658,UK,40,551.96,207,Gold,22078.4
126659,Germany,50,1814.79,69,Bronze,90739.5
126660,USA,75,1510.35,277,Silver,113276.25
126661,USA,19,50000.0,80,Bronze,9156.86
126662,Germany,22,1222.18,44,Silver,26887.96
126663,UAE,51,1715.06,263,Bronze,87468.06
126664,India,49,1942.52,120,Gold,95183.48
126665,USA,52,167.07,352,Gold,8687.64
126666,UK,22,423.52,110,Bronze,9317.44
126667,India,62,1888.06,182,Bronze,117059.72
126668,Japan,60,1771.93,114,Silver,106315.8
126669,Germany,80,612.16,184,Bronze,48972.8
126670,India,81,411.44,116,Gold,33326.64
126671,Japan,7,1634.48,196,Silver,11441.36
126672,UK,53,228.34,197,Bronze,12102.02
126673,UAE,31,1247.3,35,Bronze,38666.3
126674,Germany,4,1817.08,339,Bronze,7268.32
126675,UAE,93,376.5,169,Bronze,35014.5
126676,USA,7,267.84,86,Bronze,1874.88
126677,UAE,94,1293.72,321,Gold,121609.68
126678,USA,3,1236.11,84,Bronze,3708.33
126679,Japan,25,153.21,54,Platinum,3830.25
126680,India,34,735.25,273,Bronze,24998.5
126681,UK,33,1855.27,329,Silver,61223.91
126682,Japan,95,475.0,278,Silver,45125.0
126683,UK,88,1066.94,339,Silver,93890.72
126684,UAE,38,717.99,35,Bronze,27283.62
126685,UK,4,1810.87,338,Silver,7243.48
126686,UAE,48,1050.93,8,Bronze,50444.64
126687,UK,74,911.84,107,Bronze,67476.16
126688,Germany,89,1785.27,233,Bronze,158889.03
126689,Japan,61,1295.51,46,Silver,79026.11
126690,Germany,65,727.16,224,Bronze,47265.4
126691,India,81,1986.39,207,Bronze,160897.59
126692,India,71,1833.3,79,Silver,130164.3
126693,USA,78,543.9,303,Gold,42424.2
126694,USA,61,87.08,231,Bronze,5311.88
126695,USA,1,259.23,222,Silver,259.23
126696,India,6,326.21,50,Platinum,1957.26
126697,UK,74,1475.12,88,Bronze,109158.88
126698,UAE,21,764.66,208,Bronze,16057.86
126699,UK,67,691.62,9,Platinum,46338.54
126700,Japan,83,1126.4,99,Gold,93491.2
126701,India,28,288.35,162,Bronze,8073.8
126702,UAE,66,566.22,326,Silver,37370.52
126703,UAE,27,980.19,270,Bronze,26465.13
126704,UAE,32,947.66,138,Bronze,30325.12
126705,USA,12,1231.06,289,Gold,14772.72
126706,UAE,65,633.61,9,Bronze,41184.65
126707,UAE,46,776.95,323,Silver,35739.7
126708,India,40,145.49,272,Silver,5819.6
126709,UK,93,1305.09,158,Platinum,121373.37
126710,UK,9,1008.64,288,Silver,9077.76
126711,Germany,82,102.78,248,Bronze,8427.96
126712,Germany,62,1019.41,242,Silver,63203.42
126713,Japan,16,537.18,261,Bronze,8594.88
126714,India,99,310.49,187,Bronze,30738.51
126715,Germany,68,30.1,148,Gold,2046.8
126716,Germany,40,1963.4,328,Silver,78536.0
126717,India,35,1896.92,252,Bronze,66392.2
126718,UK,83,1653.29,60,Silver,137223.07
126719,Japan,60,447.93,313,Bronze,26875.8
126720,Japan,70,1740.3,272,Silver,121821.0
126721,Japan,95,1796.44,231,Gold,170661.8
126722,Germany,91,181.61,135,Bronze,16526.51
126723,UK,3,1052.57,123,Silver,3157.71
126724,Japan,53,231.65,135,Bronze,12277.45
126725,India,59,1075.55,88,Bronze,63457.45
126726,Japan,36,1691.75,217,Bronze,60903.0
126727,USA,66,1260.77,96,Bronze,83210.82
126728,UK,37,144.64,97,Bronze,5351.68
126729,USA,79,39.47,98,Bronze,3118.13
126730,UK,87,206.69,70,Bronze,17982.03
126731,UAE,44,1819.29,89,Bronze,80048.76
126732,India,64,1970.8,84,Bronze,126131.2
126733,UAE,51,977.15,162,Gold,49834.65
126734,Germany,6,727.02,253,Bronze,4362.12
126735,Germany,97,701.75,100,Bronze,68069.75
126736,UAE,69,861.46,239,Silver,59440.74
126737,UK,21,802.65,163,Gold,16855.65
126738,Japan,57,1539.13,118,Bronze,87730.41
126739,USA,28,1065.93,333,Gold,29846.04
126740,India,85,191.07,30,Platinum,16240.95
126741,Japan,24,193.99,332,Bronze,4655.76
126742,Germany,92,240.02,265,Bronze,22081.84
126743,Japan,75,790.57,305,Bronze,59292.75
126744,UAE,63,553.01,161,Bronze,34839.63
126745,UAE,22,752.98,122,Bronze,16565.56
126746,USA,34,205.46,178,Silver,6985.64
126747,Germany,37,1815.49,151,Bronze,67173.13
126748,UK,41,1659.93,163,Silver,68057.13
126749,India,81,1127.68,227,Bronze,91342.08
126750,UAE,79,1150.89,141,Platinum,90920.31
126751,India,93,1018.18,245,Silver,94690.74
126752,Germany,98,471.96,358,Bronze,46252.08
126753,UK,43,1315.63,218,Bronze,56572.09
126754,UAE,22,201.59,160,Bronze,4434.98
126755,USA,91,1177.28,293,Bronze,107132.48
126756,India,15,891.55,194,Bronze,13373.25
126757,Germany,21,134.44,99,Gold,2823.24
126758,India,52,876.36,31,Bronze,45570.72
126759,UK,4,1190.85,155,Bronze,4763.4
126760,USA,47,177.6,142,Bronze,8347.2
126761,UK,18,50000.0,348,Bronze,10995.48
126762,UAE,71,420.89,9,Bronze,29883.19
126763,Japan,80,67.09,235,Bronze,5367.2
126764,UK,35,181.87,144,Bronze,6365.45
126765,UK,76,394.37,344,Silver,29972.12
126766,India,7,1207.81,172,Bronze,8454.67
126767,UK,41,1887.59,302,Bronze,77391.19
126768,Germany,10,1320.65,317,Bronze,13206.5
126769,UAE,62,1961.28,9,Bronze,121599.36
126770,India,65,1936.21,188,Bronze,125853.65
126771,India,12,1050.75,304,Silver,12609.0
126772,Japan,91,459.4,253,Platinum,41805.4
126773,UAE,28,1827.89,335,Bronze,51180.92
126774,Germany,58,1080.01,196,Bronze,62640.58
126775,UAE,56,320.68,103,Silver,17958.08
126776,UK,18,769.56,185,Bronze,13852.08
126777,Japan,65,680.99,186,Silver,44264.35
126778,Germany,57,733.16,349,Silver,41790.12
126779,Japan,50,216.61,287,Gold,10830.5
126780,UAE,87,933.79,145,Gold,81239.73
126781,USA,81,1061.57,60,Bronze,85987.17
126782,UAE,45,1755.38,75,Bronze,78992.1
126783,UK,62,147.24,346,Bronze,9128.88
126784,Japan,65,1625.32,108,Silver,105645.8
126785,USA,55,1264.18,275,Bronze,69529.9
126786,UK,38,1933.92,159,Bronze,73488.96
126787,Japan,4,1660.17,53,Bronze,6640.68
126788,Japan,15,912.78,235,Silver,13691.7
126789,UAE,21,1562.99,214,Silver,32822.79
126790,Japan,21,1846.94,258,Silver,38785.74
126791,Japan,51,1002.02,130,Gold,51103.02
126792,India,86,547.14,208,Silver,47054.04
126793,Japan,78,821.22,159,Bronze,64055.16
126794,UAE,35,857.27,120,Bronze,30004.45
126795,India,4,1211.1,80,Bronze,4844.4
126796,India,99,863.95,250,Bronze,85531.05
126797,USA,32,1208.34,15,Gold,38666.88
126798,UK,92,85.65,231,Bronze,7879.8
126799,India,12,765.77,207,Bronze,9189.24
126800,Germany,54,1343.12,341,Bronze,72528.48
126801,India,30,240.44,156,Platinum,7213.2
126802,Germany,9,445.55,48,Gold,4009.95
126803,USA,19,1467.25,226,Platinum,27877.75
126804,Germany,80,1329.03,196,Bronze,106322.4
126805,USA,30,704.56,271,Bronze,21136.8
126806,USA,65,1984.91,140,Bronze,129019.15
126807,USA,45,635.36,134,Bronze,28591.2
126808,Germany,23,509.42,353,Platinum,11716.66
126809,Germany,76,695.39,151,Bronze,52849.64
126810,USA,5,1506.84,305,Bronze,7534.2
126811,USA,84,202.91,130,Bronze,17044.44
126812,UK,67,589.52,322,Gold,39497.84
126813,USA,66,1223.7,34,Bronze,80764.2
126814,Japan,43,1732.41,291,Bronze,74493.63
126815,UK,84,883.92,245,Bronze,74249.28
126816,UK,2,50000.0,243,Bronze,1546.94
126817,UK,48,714.58,84,Silver,34299.84
126818,Japan,58,125.01,110,Gold,7250.58
126819,UK,40,1877.62,306,Gold,75104.8
126820,UK,99,107.6,253,Silver,10652.4
126821,Germany,53,1132.55,288,Bronze,60025.15
126822,UAE,59,1591.1,150,Gold,93874.9
126823,Germany,68,1716.28,82,Gold,116707.04
126824,USA,63,385.62,178,Silver,24294.06
126825,USA,36,84.45,267,Bronze,3040.2
126826,India,40,1541.43,225,Silver,61657.2
126827,UAE,6,141.57,109,Silver,849.42
126828,Japan,14,885.35,331,Bronze,12394.9
126829,Germany,79,722.79,45,Silver,57100.41
126830,USA,33,285.79,163,Bronze,9431.07
126831,Japan,19,1071.8,279,Silver,20364.2
126832,UK,76,319.27,325,Gold,24264.52
126833,Japan,43,1335.33,149,Silver,57419.19
126834,Germany,54,1597.69,356,Bronze,86275.26
126835,UAE,73,477.86,332,Platinum,34883.78
126836,India,83,1485.48,330,Silver,123294.84
126837,Germany,96,1299.99,191,Silver,124799.04
126838,UAE,92,554.12,304,Bronze,50979.04
126839,USA,92,406.4,158,Silver,37388.8
126840,USA,95,1751.47,119,Bronze,166389.65
126841,Japan,61,418.96,229,Gold,25556.56
126842,Germany,13,175.58,106,Gold,2282.54
126843,USA,42,649.87,163,Silver,27294.54
126844,UK,97,1810.99,338,Bronze,175666.03
126845,UK,18,1180.01,97,Silver,21240.18
126846,India,93,1442.09,216,Gold,134114.37
126847,Japan,72,453.26,186,Gold,32634.72
126848,USA,86,997.86,86,Gold,85815.96
126849,India,65,50000.0,90,Bronze,103102.35
126850,UK,48,752.23,112,Silver,36107.04
126851,India,95,1438.05,58,Silver,136614.75
126852,India,84,1174.81,141,Bronze,98684.04
126853,USA,36,683.97,14,Platinum,24622.92
126854,USA,87,838.97,344,Bronze,72990.39
126855,USA,81,1477.9,67,Bronze,119709.9
126856,Japan,45,1502.53,77,Silver,67613.85
126857,India,10,1785.07,236,Bronze,17850.7
126858,India,9,1087.07,235,Silver,9783.63
126859,Japan,46,898.78,136,Bronze,41343.88
126860,UK,17,1566.39,272,Bronze,26628.63
126861,Germany,67,784.17,158,Platinum,52539.39
126862,UK,33,1194.54,17,Bronze,39419.82
126863,Japan,65,1525.48,270,Bronze,99156.2
126864,India,20,1851.46,333,Bronze,37029.2
126865,India,66,1779.77,120,Bronze,117464.82
126866,USA,16,1328.09,293,Bronze,21249.44
126867,USA,73,60.66,197,Bronze,4428.18
126868,India,14,1482.22,153,Bronze,20751.08
126869,India,1,675.82,55,Bronze,675.82
126870,UAE,35,1670.3,146,Bronze,58460.5
126871,USA,82,73.06,177,Bronze,5990.92
126872,USA,1,244.26,25,Silver,244.26
126873,UK,43,1385.79,105,Bronze,59588.97
126874,India,69,546.39,202,Bronze,37700.91
126875,India,75,649.35,76,Bronze,48701.25
126876,Japan,88,812.49,176,Bronze,71499.12
126877,UK,96,396.49,169,Silver,38063.04
126878,Germany,55,1721.74,150,Bronze,94695.7
126879,Germany,16,194.78,354,Bronze,3116.48
126880,Germany,67,356.86,93,Silver,23909.62
126881,UAE,63,775.06,55,Bronze,48828.78
126882,USA,72,764.11,38,Gold,55015.92
126883,Germany,96,122.71,14,Gold,11780.16
126884,Japan,22,690.14,194,Bronze,15183.08
126885,USA,56,1533.4,71,Silver,85870.4
126886,USA,52,1783.27,297,Bronze,92730.04
126887,Germany,81,265.37,47,Bronze,21494.97
126888,USA,27,1309.99,174,Bronze,35369.73
126889,UK,64,1854.65,45,Bronze,118697.6
126890,UK,45,613.83,41,Bronze,27622.35
126891,Germany,67,1755.57,293,Platinum,117623.19
126892,Japan,26,329.85,176,Bronze,8576.1
126893,USA,99,1724.73,117,Bronze,170748.27
126894,India,13,864.95,342,Silver,11244.35
126895,Germany,81,1654.22,53,Silver,133991.82
126896,UAE,30,436.89,304,Gold,13106.7
126897,USA,93,156.5,226,Silver,14554.5
126898,Germany,78,1199.72,146,Silver,93578.16
126899,Germany,30,547.38,258,Silver,16421.4
126900,Japan,44,1617.03,298,Bronze,71149.32
126901,India,48,1653.06,74,Silver,79346.88
126902,USA,9,1452.39,104,Silver,13071.51
126903,Germany,48,1005.45,83,Silver,48261.6
126904,Germany,96,1847.85,300,Silver,177393.6
126905,USA,56,1179.3,289,Bronze,66040.8
126906,Germany,68,376.53,84,Silver,25604.04
126907,Germany,6,1172.3,80,Gold,7033.8
126908,Germany,65,1160.28,350,Bronze,75418.2
126909,UK,89,1287.44,182,Silver,114582.16
126910,UK,67,216.61,93,Gold,14512.87
126911,India,21,1383.6,79,Bronze,29055.6
126912,Japan,78,818.54,163,Silver,63846.12
126913,USA,30,1228.69,164,Silver,36860.7
126914,Japan,57,1843.17,189,Bronze,105060.69
126915,Japan,55,690.5,263,Bronze,37977.5
126916,UK,2,1112.57,88,Platinum,2225.14
126917,India,48,1545.29,264,Bronze,74173.92
126918,Japan,22,259.98,21,Platinum,5719.56
126919,Japan,13,721.44,248,Bronze,9378.72
126920,Germany,89,289.38,166,Bronze,25754.82
126921,USA,43,1682.65,159,Gold,72353.95
126922,India,75,1548.45,168,Gold,116133.75
126923,USA,74,647.04,200,Bronze,47880.96
126924,UK,49,77.99,45,Bronze,3821.51
126925,Japan,37,830.98,97,Bronze,30746.26
126926,Japan,89,54.38,18,Gold,4839.82
126927,UAE,35,598.48,148,Bronze,20946.8
126928,USA,19,436.31,359,Silver,8289.89
126929,UK,28,482.22,154,Silver,13502.16
126930,UAE,57,1385.5,90,Bronze,78973.5
126931,UAE,61,1423.25,85,Bronze,86818.25
126932,Germany,43,1418.49,132,Bronze,60995.07
126933,UAE,60,50000.0,10,Bronze,98634.0
126934,UAE,10,1590.92,168,Bronze,15909.2
126935,Germany,79,1261.83,339,Bronze,99684.57
126936,Japan,96,469.37,125,Silver,45059.52
126937,Japan,67,720.16,131,Bronze,48250.72
126938,India,24,835.25,150,Bronze,20046.0
126939,UAE,74,1419.76,208,Gold,105062.24
126940,USA,44,1082.07,3,Silver,47611.08
126941,Japan,30,1489.91,27,Bronze,44697.3
126942,UK,97,334.57,10,Gold,32453.29
126943,USA,45,480.02,128,Bronze,21600.9
126944,India,89,133.32,161,Bronze,11865.48
126945,UAE,60,1178.57,96,Bronze,70714.2
126946,Germany,53,1931.07,33,Bronze,102346.71
126947,India,25,1096.05,55,Silver,27401.25
126948,USA,76,456.5,61,Gold,34694.0
126949,Germany,4,1240.44,255,Bronze,4961.76
126950,UK,92,1366.39,336,Bronze,125707.88
126951,Germany,84,1164.15,104,Bronze,97788.6
126952,Germany,74,756.71,35,Bronze,55996.54
126953,UK,31,1662.89,148,Silver,51549.59
126954,Japan,19,993.34,283,Bronze,18873.46
126955,Japan,2,1978.44,121,Gold,3956.88
126956,Germany,4,501.85,121,Platinum,2007.4
126957,Germany,79,462.04,155,Bronze,36501.16
126958,India,38,168.9,284,Silver,6418.2
126959,Japan,33,809.87,257,Gold,26725.71
126960,UK,18,511.94,123,Bronze,9214.92
126961,UAE,32,1669.8,176,Bronze,53433.6
126962,UAE,96,1049.51,82,Silver,100752.96
126963,Germany,77,139.03,104,Bronze,10705.31
126964,Germany,80,727.76,54,Bronze,58220.8
126965,UAE,33,1397.32,218,Silver,46111.56
126966,India,34,982.0,257,Bronze,33388.0
126967,India,51,716.54,337,Bronze,36543.54
126968,India,63,327.27,214,Platinum,20618.01
126969,USA,78,1337.79,139,Bronze,104347.62
126970,UK,47,371.96,25,Bronze,17482.12
126971,USA,66,1743.11,305,Silver,115045.26
126972,Germany,13,1978.87,29,Bronze,25725.31
126973,India,52,1114.33,141,Bronze,57945.16
126974,India,93,251.9,14,Bronze,23426.7
126975,UAE,52,1377.38,192,Bronze,71623.76
126976,UAE,43,283.13,272,Platinum,12174.59
126977,India,98,1805.76,327,Bronze,176964.48
126978,Japan,61,1180.21,94,Bronze,71992.81
126979,UAE,81,1604.69,345,Silver,129979.89
126980,UK,3,1257.31,50,Silver,3771.93
126981,USA,94,1061.48,209,Bronze,99779.12
126982,UK,68,1059.95,114,Bronze,72076.6
126983,UAE,95,1484.04,13,Bronze,140983.8
126984,India,59,1807.08,203,Bronze,106617.72
126985,Germany,54,453.48,304,Bronze,24487.92
126986,Japan,69,245.48,307,Bronze,16938.12
126987,UAE,2,50000.0,301,Bronze,263.3
126988,UK,68,1736.13,325,Platinum,118056.84
126989,Germany,44,262.33,115,Bronze,11542.52
126990,UAE,38,1264.83,306,Gold,48063.54
126991,India,60,640.24,112,Gold,38414.4
126992,India,27,1135.29,20,Silver,30652.83
126993,India,91,188.18,85,Silver,17124.38
126994,India,15,1169.03,268,Silver,17535.45
126995,UAE,39,1758.33,166,Gold,68574.87
126996,Japan,38,546.56,129,Bronze,20769.28
126997,Japan,54,657.05,215,Silver,35480.7
126998,UK,63,451.86,340,Bronze,28467.18
126999,UAE,58,277.08,154,Bronze,16070.64
127000,India,62,163.34,355,Gold,10127.08
127001,Japan,78,1347.09,230,Silver,105073.02
127002,UAE,18,706.0,82,Bronze,12708.0
127003,Germany,29,927.0,43,Gold,26883.0
127004,Japan,71,657.01,83,Silver,46647.71
127005,Japan,57,1493.77,280,Silver,85144.89
127006,UK,24,1371.73,93,Silver,32921.52
127007,Japan,38,1338.13,161,Bronze,50848.94
127008,Germany,6,1536.48,38,Bronze,9218.88
127009,India,20,1174.28,237,Silver,23485.6
127010,USA,42,212.55,114,Bronze,8927.1
127011,UK,74,857.17,84,Bronze,63430.58
127012,Germany,22,647.24,0,Bronze,14239.28
127013,UK,33,698.01,137,Bronze,23034.33
127014,UAE,87,408.08,202,Bronze,35502.96
127015,India,46,338.8,63,Bronze,15584.8
127016,Japan,54,943.39,228,Gold,50943.06
127017,UAE,42,1943.06,360,Bronze,81608.52
127018,Japan,51,64.14,160,Bronze,3271.14
127019,Germany,68,579.36,17,Silver,39396.48
127020,India,85,1932.03,177,Silver,164222.55
127021,USA,56,726.12,342,Bronze,40662.72
127022,USA,77,1315.97,37,Bronze,101329.69
127023,Japan,42,549.82,329,Bronze,23092.44
127024,UAE,13,1093.29,113,Bronze,14212.77
127025,India,54,363.59,210,Silver,19633.86
127026,India,12,1086.6,169,Bronze,13039.2
127027,Germany,88,968.94,107,Bronze,85266.72
127028,UAE,35,1672.95,294,Bronze,58553.25
127029,USA,83,1611.99,113,Bronze,133795.17
127030,Germany,9,381.05,135,Gold,3429.45
127031,UK,13,1881.75,72,Bronze,24462.75
127032,India,22,791.08,209,Bronze,17403.76
127033,USA,40,120.17,125,Silver,4806.8
127034,Germany,36,171.55,317,Silver,6175.8
127035,Japan,92,848.94,172,Silver,78102.48
127036,UK,41,1777.13,89,Silver,72862.33
127037,Germany,7,329.51,323,Platinum,2306.57
127038,Japan,94,971.72,113,Gold,91341.68
127039,USA,95,1086.87,301,Bronze,103252.65
127040,USA,55,1784.63,306,Silver,98154.65
127041,UK,75,44.57,358,Silver,3342.75
127042,Japan,94,1782.68,13,Silver,167571.92
127043,India,79,554.78,95,Bronze,43827.62
127044,USA,13,1745.55,164,Silver,22692.15
127045,UAE,99,859.56,360,Bronze,85096.44
127046,India,99,668.21,240,Gold,66152.79
127047,India,20,1980.11,219,Bronze,39602.2
127048,Germany,58,1569.3,286,Bronze,91019.4
127049,Germany,23,980.67,34,Bronze,22555.41
127050,USA,53,759.73,182,Bronze,40265.69
127051,India,37,652.5,204,Platinum,24142.5
127052,Germany,20,1389.5,136,Silver,27790.0
127053,Japan,19,845.03,187,Bronze,16055.57
127054,Japan,18,1306.73,230,Bronze,23521.14
127055,Japan,68,842.71,118,Bronze,57304.28
127056,Japan,61,755.52,211,Silver,46086.72
127057,India,72,676.86,197,Bronze,48733.92
127058,Japan,46,1839.49,176,Silver,84616.54
127059,India,94,1537.4,306,Gold,144515.6
127060,USA,48,50000.0,114,Bronze,63222.24
127061,USA,20,1337.49,87,Silver,26749.8
127062,Japan,72,380.75,150,Bronze,27414.0
127063,Japan,69,1872.44,20,Bronze,129198.36
127064,Japan,34,229.11,207,Silver,7789.74
127065,USA,7,463.62,108,Platinum,3245.34
127066,Germany,50,50000.0,98,Gold,3394.0
127067,USA,53,750.69,182,Bronze,39786.57
127068,Japan,86,628.77,91,Bronze,54074.22
127069,Germany,73,1687.42,33,Gold,123181.66
127070,Germany,11,1340.4,215,Silver,14744.4
127071,UK,76,1590.12,141,Silver,120849.12
127072,India,8,314.44,97,Bronze,2515.52
127073,Japan,32,1150.44,239,Silver,36814.08
127074,India,63,989.8,235,Bronze,62357.4
127075,UK,55,864.31,171,Silver,47537.05
127076,India,59,1986.71,166,Gold,117215.89
127077,Japan,63,904.16,93,Silver,56962.08
127078,UK,17,231.64,297,Bronze,3937.88
127079,India,26,85.62,105,Bronze,2226.12
127080,USA,51,1600.07,45,Bronze,81603.57
127081,Germany,33,39.11,160,Bronze,1290.63
127082,UK,26,1837.53,139,Bronze,47775.78
127083,USA,22,432.88,15,Bronze,9523.36
127084,Japan,67,1765.43,54,Gold,118283.81
127085,Germany,95,1592.53,64,Bronze,151290.35
127086,UK,78,436.3,41,Platinum,34031.4
127087,Germany,82,1675.88,69,Silver,137422.16
127088,UAE,98,655.93,219,Silver,64281.14
127089,UAE,63,432.84,4,Bronze,27268.92
127090,UK,17,444.56,8,Silver,7557.52
127091,UK,41,1749.94,192,Bronze,71747.54
127092,India,76,48.92,47,Gold,3717.92
127093,Germany,39,1484.84,285,Bronze,57908.76
127094,UAE,33,1608.98,232,Bronze,53096.34
127095,UAE,32,753.7,120,Silver,24118.4
127096,Germany,21,1417.81,168,Platinum,29774.01
127097,UAE,53,1812.05,255,Gold,96038.65
127098,USA,64,1095.97,272,Bronze,70142.08
127099,UAE,78,1313.41,195,Bronze,102445.98
127100,UAE,66,1406.68,352,Bronze,92840.88
127101,Japan,49,1924.05,56,Bronze,94278.45
127102,USA,71,851.48,231,Silver,60455.08
127103,India,79,1127.24,172,Bronze,89051.96
127104,UK,31,944.96,27,Silver,29293.76
127105,UAE,92,645.07,23,Bronze,59346.44
127106,India,41,1887.33,312,Gold,77380.53
127107,India,72,989.11,233,Bronze,71215.92
127108,USA,71,1862.88,214,Bronze,132264.48
127109,UK,36,1982.25,208,Gold,71361.0
127110,Japan,74,1717.29,106,Bronze,127079.46
127111,India,39,347.06,63,Silver,13535.34
127112,Japan,94,96.06,219,Silver,9029.64
127113,UK,41,1092.02,99,Gold,44772.82
127114,UK,41,1085.54,353,Silver,44507.14
127115,USA,5,1217.57,97,Bronze,6087.85
127116,Germany,85,132.87,65,Gold,11293.95
127117,UAE,6,593.31,334,Bronze,3559.86
127118,USA,62,1004.28,341,Bronze,62265.36
127119,Japan,16,1038.42,158,Silver,16614.72
127120,USA,80,1894.23,274,Silver,151538.4
127121,UK,88,1931.71,161,Bronze,169990.48
127122,India,19,1781.38,51,Bronze,33846.22
127123,UAE,83,515.66,222,Bronze,42799.78
127124,UAE,37,1289.04,164,Silver,47694.48
127125,Germany,64,562.73,136,Bronze,36014.72
127126,UK,59,1902.28,58,Bronze,112234.52
127127,UAE,97,1022.09,287,Silver,99142.73
127128,UAE,69,1660.16,339,Bronze,114551.04
127129,India,73,798.15,45,Bronze,58264.95
127130,Japan,85,775.31,132,Bronze,65901.35
127131,Japan,7,86.73,263,Bronze,607.11
127132,Japan,42,50000.0,122,Bronze,39050.34
127133,USA,25,1294.37,342,Bronze,32359.25
127134,Japan,56,277.13,273,Bronze,15519.28
127135,Japan,47,386.0,325,Bronze,18142.0
127136,USA,85,1943.84,201,Platinum,165226.4
127137,India,77,1468.57,330,Gold,113079.89
127138,UK,50,1818.91,345,Bronze,90945.5
127139,UAE,85,962.77,243,Bronze,81835.45
127140,Germany,74,374.77,321,Bronze,27732.98
